No    	Deprem Kodu	Olus tarihi	Olus zamani	Enlem	Boylam	Der(km)	xM	MD	ML	Mw	Ms	Mb	Tip	Yer
002069	19851016143715	1985.10.16	14:37:15.50	39.0300	28.5900	0010	3.5	0.0	0.0		0.0	3.5	Ke	YESILOBA-DEMIRCI (MANISA) [North West  0.6 km]
002070	19851015105817	1985.10.15	10:58:17.40	39.1000	29.4700	0011	3.5	0.0	0.0		0.0	3.5	Ke	YUNUSLAR-GEDIZ (KÜTAHYA) [South West  2.8 km]
002071	19851013001153	1985.10.13	00:11:53.90	39.4600	27.6400	0002	3.5	0.0	0.0		0.0	3.5	Ke	AKPINAR-SAVASTEPE (BALIKESIR) [South East  0.8 km]
002072	19851010025907	1985.10.10	02:59:07.80	39.1500	26.1300	0014	3.8	0.0	3.6		0.0	3.8	Ke	MIDILLI ADASI (EGE DENIZI)
002073	19851009001301	1985.10.09	00:13:01.30	40.8000	27.4900	0022	3.5	0.0	0.0		0.0	3.5	Ke	YENIKÖY AÇIKLARI-TEKIRDAG (MARMARA DENIZI)
002074	19851004224830	1985.10.04	22:48:30.40	40.1300	29.2900	0010	4.5	0.0	4.5		0.0	3.8	Ke	ALACAM-KESTEL (BURSA) [North West  0.4 km]
002075	19851004133607	1985.10.04	13:36:07.80	39.2000	26.2100	0014	4.2	0.0	4.2		0.0	4.2	Ke	MIDILLI ADASI (EGE DENIZI)
002076	19851003201136	1985.10.03	20:11:36.30	40.1800	29.2400	0005	3.5	0.0	0.0		0.0	3.5	Ke	BURHANIYE-KESTEL (BURSA) [North 1.1 km]
002077	19850902060530	1985.09.02	06:05:30.40	40.2800	27.0900	0011	3.7	0.0	0.0		0.0	3.7	Ke	GUNDOGDU-BIGA (ÇANAKKALE) [North West  1.9 km]
002078	19850901075354	1985.09.01	07:53:54.80	40.0800	28.6300	0010	3.5	0.0	0.0		0.0	3.5	Ke	INCEALIPINAR-MUSTAFAKEMALPASA (BURSA) [North East  2.4 km]
002079	19850825220303	1985.08.25	22:03:03.00	39.1500	26.1700	0007	3.5	0.0	3.5		0.0	3.5	Ke	MIDILLI ADASI (EGE DENIZI)
002080	19850823052131	1985.08.23	05:21:31.10	39.2100	25.4200	0010	3.5	0.0	3.5		0.0	0.0	Ke	EGE DENIZI
002081	19850729102333	1985.07.29	10:23:33.90	40.1300	29.2500	0010	3.6	0.0	0.0		0.0	3.6	Ke	ORHANIYE-KESTEL (BURSA) [South West  2.1 km]
002082	19850728123352	1985.07.28	12:33:52.10	39.3400	27.6200	0018	3.9	0.0	3.9		0.0	3.7	Ke	KARACAM-SAVASTEPE (BALIKESIR) [South West  3.3 km]
002083	19850702025046	1985.07.02	02:50:46.00	39.5200	25.8000	0014	3.5	0.0	0.0		0.0	3.5	Ke	EGE DENIZI
002084	19850620172139	1985.06.20	17:21:39.70	39.4200	25.6700	0010	3.7	0.0	3.6		0.0	3.7	Ke	EGE DENIZI
002085	19850619020849	1985.06.19	02:08:49.60	39.0300	25.9900	0021	3.5	0.0	3.4		0.0	3.5	Ke	EGE DENIZI
002086	19850619014529	1985.06.19	01:45:29.10	39.0400	26.0000	0025	3.5	0.0	3.5		0.0	3.4	Ke	EGE DENIZI
002087	19850616145451	1985.06.16	14:54:51.70	39.2300	26.3300	0010	3.6	0.0	3.5		0.0	3.6	Ke	MIDILLI ADASI (EGE DENIZI)
002088	19850613005313	1985.06.13	00:53:13.00	39.0100	25.9500	0029	4.4	0.0	4.4		0.0	4.4	Ke	EGE DENIZI
002089	19850519174237	1985.05.19	17:42:37.00	39.3100	25.5400	0004	3.7	0.0	3.2		0.0	3.7	Ke	EGE DENIZI
002090	19850515011519	1985.05.15	01:15:19.00	39.7000	26.0300	0017	3.8	0.0	3.5		0.0	3.8	Ke	TAVAKLI AÇIKLARI-ÇANAKKALE (EGE DENIZI)
002091	19850514045218	1985.05.14	04:52:18.50	39.7100	26.0900	0026	4.0	0.0	4.0		0.0	3.8	Ke	DALYAN-EZINE (ÇANAKKALE) [South West  7.6 km]
002092	19850430174505	1985.04.30	17:45:05.20	39.3300	29.1600	0010	3.8	0.0	0.0		0.0	3.8	Ke	UMUTLU-EMET (KÜTAHYA) [South West  2.5 km]
002093	19850427123306	1985.04.27	12:33:06.90	40.7400	27.3800	0009	4.6	0.0	4.6		0.0	4.4	Ke	GAZIKOY-SARKOY (TEKIRDAG) [East 4.2 km]
002094	19850411131145	1985.04.11	13:11:45.70	40.7000	29.0100	0006	4.2	0.0	0.0		0.0	4.2	Ke	ÇINARCIK AÇIKLARI-YALOVA (MARMARA DENIZI)
002095	19850227230827	1985.02.27	23:08:27.20	39.2300	25.4500	0025	3.5	0.0	3.5		0.0	0.0	Ke	EGE DENIZI
002096	19850207140222	1985.02.07	14:02:22.20	40.6500	25.3600	0010	3.6	0.0	0.0		0.0	3.6	Ke	EGE DENIZI
002097	19850207131845	1985.02.07	13:18:45.00	39.0200	29.8800	0036	4.6	0.0	0.0		0.0	4.6	Ke	ALINCIK-ALTINTAS (KÜTAHYA) [South 3.3 km]
002098	19850126172533	1985.01.26	17:25:33.00	39.4000	25.4000	0041	3.6	0.0	3.6		0.0	0.0	Ke	EGE DENIZI
002099	19850126162510	1985.01.26	16:25:10.60	39.1700	25.3800	0009	3.8	0.0	3.6		0.0	3.8	Ke	EGE DENIZI
002100	19850121182258	1985.01.21	18:22:58.50	40.0100	27.2300	0002	3.5	0.0	0.0		0.0	3.5	Ke	TORHASAN-YENICE (ÇANAKKALE) [South West  0.6 km]
002101	19850109080344	1985.01.09	08:03:44.70	39.2400	27.8400	0005	3.5	0.0	0.0		0.0	3.5	Ke	KUYUCAK-KIRKAGAC (MANISA) [South 0.9 km]
002102	19850107183707	1985.01.07	18:37:07.90	39.2400	27.8000	0005	3.7	0.0	0.0		0.0	3.7	Ke	BADEMLI-KIRKAGAC (MANISA) [West 0.2 km]
002103	19850105222047	1985.01.05	22:20:47.80	40.2800	25.1000	0005	4.2	0.0	4.2		0.0	3.7	Ke	EGE DENIZI
002104	19841230202843	1984.12.30	20:28:43.30	40.1900	29.5000	0004	3.7	0.0	0.0		0.0	3.7	Ke	SUNGURPASA-INEGOL (BURSA) [North East  0.7 km]
002105	19841229033545	1984.12.29	03:35:45.60	40.2800	25.4000	0007	3.5	0.0	0.0		0.0	3.5	Ke	EGE DENIZI
002106	19841212052531	1984.12.12	05:25:31.20	40.2700	29.2800	0010	3.5	0.0	0.0		0.0	3.5	Ke	AGLASAN-KESTEL (BURSA) [South West  1.6 km]
002107	19841206235721	1984.12.06	23:57:21.00	40.0000	26.8300	0010	3.5	0.0	0.0		0.0	3.5	Ke	CAMKOY-CAN (ÇANAKKALE) [North East  1.1 km]
002108	19841114142424	1984.11.14	14:24:24.90	40.3300	27.2300	0006	4.1	0.0	0.0		0.0	4.1	Ke	TOKATKIRI-BIGA (ÇANAKKALE) [South East  1.7 km]
002109	19841028081758	1984.10.28	08:17:58.00	40.0700	29.2600	0009	3.8	0.0	0.0		0.0	3.8	Ke	ALACAM-KESTEL (BURSA) [South West  6.8 km]
002110	19841027005734	1984.10.27	00:57:34.10	39.0800	25.2000	0028	4.4	0.0	3.9		0.0	4.4	Ke	EGE DENIZI
002111	19841010235221	1984.10.10	23:52:21.30	40.1000	29.3200	0004	3.9	0.0	0.0		0.0	3.9	Ke	SAYFIYE-KESTEL (BURSA) [South West  2.3 km]
002112	19841005205849	1984.10.05	20:58:49.00	39.1500	25.2600	0009	5.2	0.0	5.2		0.0	5.0	Ke	EGE DENIZI
002113	19841005000314	1984.10.05	00:03:14.80	40.5900	28.3200	0008	3.5	0.0	0.0		0.0	3.5	Ke	MARMARA DENIZI
002114	19840924161349	1984.09.24	16:13:49.70	40.2600	25.7000	0003	3.8	0.0	0.0		0.0	3.8	Ke	TEPEKOY-GOKCEADA (ÇANAKKALE) [North West  13.6 km]
002115	19840916041802	1984.09.16	04:18:02.20	39.9300	27.2700	0010	3.9	0.0	0.0		0.0	3.9	Ke	YENICE (ÇANAKKALE) [East 0.9 km]
002116	19840915180711	1984.09.15	18:07:11.10	40.2700	25.6500	0008	3.9	0.0	3.5		0.0	3.9	Ke	EGE DENIZI
002117	19840910211232	1984.09.10	21:12:32.00	39.0800	29.7700	0010	3.9	0.0	0.0		0.0	3.9	Ke	OREN-ASLANAPA (KÜTAHYA) [West 1.8 km]
002118	19840901220314	1984.09.01	22:03:14.50	39.3700	28.5800	0010	3.5	0.0	0.0		0.0	3.5	Ke	MEYVALI-BIGADIC (BALIKESIR) [North West  3.0 km]
002119	19840827063214	1984.08.27	06:32:14.10	40.7400	30.0000	0027	4.0	0.0	4.0		0.0	3.9	Ke	KARTEPE (KOCAELI) [South West  2.5 km]
002120	19840825210920	1984.08.25	21:09:20.10	39.0400	26.1400	0012	4.0	0.0	4.0		0.0	3.4	Ke	MIDILLI ADASI (EGE DENIZI)
002121	19840824135432	1984.08.24	13:54:32.60	40.3500	26.0800	0010	3.7	0.0	0.0		0.0	3.7	Ke	SAROS KÖRFEZI (EGE DENIZI)
002122	19840818173356	1984.08.18	17:33:56.00	39.4000	29.1000	0017	3.8	0.0	0.0		0.0	3.8	Ke	ORENCIK-SIMAV (KÜTAHYA) [South 4.4 km]
002123	19840808164745	1984.08.08	16:47:45.20	39.4400	26.3000	0006	3.9	0.0	3.8		0.0	3.9	Ke	EDREMIT KÖRFEZI (EGE DENIZI)
002124	19840730001256	1984.07.30	00:12:56.60	40.4000	26.1900	0010	3.8	0.0	3.8		0.0	0.0	Ke	SAROS KÖRFEZI (EGE DENIZI)
002125	19840729222225	1984.07.29	22:22:25.90	40.3900	25.9900	0025	4.3	0.0	4.3		0.0	4.2	Ke	SAROS KÖRFEZI (EGE DENIZI)
002126	19840718113003	1984.07.18	11:30:03.60	39.6200	27.9400	0007	3.5	0.0	0.0		0.0	3.5	Ke	HALALCA- (BALIKESIR) [South East  2.1 km]
002127	19840715174702	1984.07.15	17:47:02.50	39.2200	27.7200	0010	4.1	0.0	4.1		0.0	3.9	Ke	DENIS-SOMA (MANISA) [South 1.1 km]
002128	19840630164452	1984.06.30	16:44:52.10	40.2700	25.3200	0010	3.7	0.0	3.7		0.0	0.0	Ke	EGE DENIZI
002129	19840630083227	1984.06.30	08:32:27.00	40.5200	25.5200	0010	3.7	0.0	0.0		0.0	3.7	Ke	EGE DENIZI
002130	19840630060428	1984.06.30	06:04:28.60	40.4500	25.3700	0010	3.8	0.0	3.8		0.0	0.0	Ke	EGE DENIZI
002131	19840627201709	1984.06.27	20:17:09.70	39.1900	28.7200	0010	3.6	0.0	0.0		0.0	3.6	Ke	BECILER-SIMAV (KÜTAHYA) [North West  2.1 km]
002132	19840627181638	1984.06.27	18:16:38.20	39.2500	28.7900	0008	3.6	0.0	0.0		0.0	3.6	Ke	EFIR-SIMAV (KÜTAHYA) [North West  6.0 km]
002133	19840627003515	1984.06.27	00:35:15.20	39.2300	28.7700	0012	3.8	0.0	0.0		0.0	3.8	Ke	AKPINAR-SIMAV (KÜTAHYA) [North East  3.8 km]
002134	19840623211101	1984.06.23	21:11:01.10	40.3700	25.4600	0016	4.0	0.0	4.0		0.0	0.0	Ke	EGE DENIZI
002135	19840623190113	1984.06.23	19:01:13.40	39.3100	28.0600	0008	3.6	0.0	0.0		0.0	3.6	Ke	CAKILLI-SINDIRGI (BALIKESIR) [North East  0.9 km]
002136	19840616193634	1984.06.16	19:36:34.30	40.1600	29.3300	0010	3.5	0.0	0.0		0.0	3.5	Ke	AKSU-KESTEL (BURSA) [South East  1.5 km]
002137	19840612074234	1984.06.12	07:42:34.00	39.2800	28.1600	0006	3.6	0.0	0.0		0.0	3.6	Ke	KARAAGAC-SINDIRGI (BALIKESIR) [South East  2.1 km]
002138	19840601042010	1984.06.01	04:20:10.70	40.1400	29.2700	0009	3.6	0.0	0.0		0.0	3.6	Ke	ORHANIYE-KESTEL (BURSA) [South East  0.9 km]
002139	19840526083935	1984.05.26	08:39:35.90	40.6700	30.2700	0006	4.0	0.0	0.0		0.0	4.0	Ke	NAILIYE-SAPANCA (SAKARYA) [South 0.9 km]
002140	19840520231733	1984.05.20	23:17:33.40	39.3400	25.5700	0023	3.8	0.0	3.2		0.0	3.8	Ke	EGE DENIZI
002141	19840518153411	1984.05.18	15:34:11.10	40.1200	29.2600	0002	3.7	0.0	0.0		0.0	3.7	Ke	ALACAM-KESTEL (BURSA) [South West  2.8 km]
002142	19840428020936	1984.04.28	02:09:36.80	40.3700	27.4200	0001	3.5	0.0	0.0		0.0	3.5	Ke	BOZLAR-BIGA (ÇANAKKALE) [North East  7.4 km]
002143	19840420204839	1984.04.20	20:48:39.30	40.8300	30.1100	0004	3.7	0.0	0.0		0.0	3.7	Ke	BALOREN-IZMIT (KOCAELI) [South West  1.8 km]
002144	19840419230634	1984.04.19	23:06:34.60	39.4200	25.6400	0010	3.5	0.0	3.5		0.0	3.3	Ke	EGE DENIZI
002145	19840417234515	1984.04.17	23:45:15.50	39.0000	25.1100	0016	3.6	0.0	3.6		0.0	3.5	Ke	EGE DENIZI
002146	19840407064929	1984.04.07	06:49:29.10	39.5400	28.7900	0003	3.5	0.0	0.0		0.0	3.5	Ke	POYRACIK-DURSUNBEY (BALIKESIR) [North West  2.7 km]
002147	19840401171741	1984.04.01	17:17:41.00	39.5600	28.7600	0007	4.4	0.0	4.4		0.0	4.1	Ke	HONDULAR-DURSUNBEY (BALIKESIR) [North West  0.6 km]
002148	19840401112354	1984.04.01	11:23:54.00	39.6500	28.8400	0005	3.5	0.0	0.0		0.0	3.5	Ke	DEMIRLER-BUYUKORHAN (BURSA) [North East  0.2 km]
002149	19840331145122	1984.03.31	14:51:22.30	39.5800	28.8000	0007	3.9	0.0	0.0		0.0	3.9	Ke	KIZILCADERE-DURSUNBEY (BALIKESIR) [North East  1.9 km]
002150	19840331135643	1984.03.31	13:56:43.40	39.6200	28.7600	0004	4.1	0.0	0.0		0.0	4.1	Ke	CINARKOY-DURSUNBEY (BALIKESIR) [North West  2.3 km]
002151	19840329000601	1984.03.29	00:06:01.40	39.6400	27.8700	0012	4.6	0.0	0.0		0.0	4.6	Ke	BALIKESIR [North West  0.5 km]
002152	19840326030327	1984.03.26	03:03:27.90	40.8300	30.3900	0002	3.6	0.0	0.0		0.0	3.6	Ke	KOPRUBASI-ADAPAZARI (SAKARYA) [North West  5.0 km]
002153	19840324120140	1984.03.24	12:01:40.30	40.4400	29.3400	0003	3.5	0.0	0.0		0.0	3.5	Ke	AKHAREM-ORHANGAZI (BURSA) [North 2.3 km]
002154	19840314025900	1984.03.14	02:59:00.50	39.1000	29.5500	0002	3.5	0.0	0.0		0.0	3.5	Ke	YENIGUNEY-GEDIZ (KÜTAHYA) [North East  2.1 km]
002155	19840307061814	1984.03.07	06:18:14.40	39.9800	29.3800	0000	3.5	0.0	0.0		0.0	3.5	Ke	INAYET-INEGOL (BURSA) [South West  4.5 km]
002156	19840305043120	1984.03.05	04:31:20.10	40.4900	27.1300	0011	3.6	0.0	0.0		0.0	3.6	Ke	MARMARA DENIZI
002157	19840303053307	1984.03.03	05:33:07.30	39.4900	26.9900	0010	3.5	0.0	0.0		0.0	3.5	Ke	SARKOY-BURHANIYE (BALIKESIR) [North East  1.2 km]
002158	19840301063933	1984.03.01	06:39:33.00	39.2500	27.9800	0004	4.0	0.0	0.0		0.0	4.0	Ke	EGRIDERE-SINDIRGI (BALIKESIR) [South East  1.8 km]
002159	19840225220100	1984.02.25	22:01:00.90	39.3800	27.8800	0009	3.9	0.0	0.0		0.0	3.9	Ke	KOZDEREGUVEN- (BALIKESIR) [North 2.5 km]
002160	19840212225520	1984.02.12	22:55:20.30	39.2000	25.8600	0014	3.8	0.0	3.4		0.0	3.8	Ke	MIDILLI ADASI (EGE DENIZI)
002161	19840209134628	1984.02.09	13:46:28.60	39.6300	26.4600	0005	3.9	0.0	0.0		0.0	3.9	Ke	TARTISIK-AYVACIK (ÇANAKKALE) [North East  0.9 km]
002162	19840202161336	1984.02.02	16:13:36.00	40.1000	29.3100	0009	3.5	0.0	0.0		0.0	3.5	Ke	SAYFIYE-KESTEL (BURSA) [South West  2.9 km]
002163	19840130055825	1984.01.30	05:58:25.80	40.5000	27.4900	0010	4.5	0.0	0.0		0.0	4.5	Ke	AVSA-MARMARA (BALIKESIR) [South West  1.5 km]
002164	19840124143836	1984.01.24	14:38:36.40	39.4600	25.6900	0010	4.0	0.0	3.7		0.0	4.0	Ke	EGE DENIZI
002165	19840121100405	1984.01.21	10:04:05.00	39.4000	26.3500	0010	3.9	0.0	3.9		0.0	3.9	Ke	EDREMIT KÖRFEZI (EGE DENIZI)
002166	19840119151916	1984.01.19	15:19:16.90	39.1600	25.4000	0016	3.7	0.0	3.5		0.0	3.7	Ke	EGE DENIZI
002167	19840118210543	1984.01.18	21:05:43.10	39.2800	30.4800	0010	3.7	0.0	0.0		0.0	3.7	Ke	SALIHLER-SEYITGAZI (ESKISEHIR) [East 2.6 km]
002168	19840107015805	1984.01.07	01:58:05.50	40.3600	25.4000	0013	3.7	0.0	0.0		0.0	3.7	Ke	EGE DENIZI
002169	19831230044050	1983.12.30	04:40:50.80	40.1000	29.4100	0007	4.0	0.0	0.0		0.0	4.0	Ke	YENICEKOY-INEGOL (BURSA) [North West  1.6 km]
002170	19831228170359	1983.12.28	17:03:59.20	40.1800	29.3600	0010	3.6	0.0	0.0		0.0	3.6	Ke	UMITALAN-KESTEL (BURSA) [North 1.4 km]
002171	19831225221924	1983.12.25	22:19:24.70	40.4100	25.4600	0010	3.9	0.0	3.9		0.0	0.0	Ke	EGE DENIZI
002172	19831225172343	1983.12.25	17:23:43.00	40.3300	25.4300	0002	3.5	0.0	0.0		0.0	3.5	Ke	EGE DENIZI
002173	19831220234313	1983.12.20	23:43:13.80	40.3500	25.5000	0000	4.2	0.0	0.0		0.0	4.2	Ke	EGE DENIZI
002174	19831218084538	1983.12.18	08:45:38.20	40.8500	27.9100	0010	3.7	0.0	0.0		0.0	3.7	Ke	MARMARA EREGLISI AÇIKLARI-TEKIRDAG (MARMARA DENIZI)
002175	19831218050241	1983.12.18	05:02:41.90	40.1500	25.3100	0024	3.7	0.0	0.0		0.0	3.7	Ke	EGE DENIZI
002176	19831218050013	1983.12.18	05:00:13.50	40.2300	25.2500	0027	4.1	0.0	4.1		0.0	3.8	Ke	EGE DENIZI
002177	19831216033006	1983.12.16	03:30:06.90	40.3300	27.1400	0010	3.5	0.0	0.0		0.0	3.5	Ke	KARAHAMZALAR-BIGA (ÇANAKKALE) [South 1.8 km]
002178	19831209025523	1983.12.09	02:55:23.00	40.4300	25.4900	0010	4.3	0.0	4.3		0.0	0.0	Ke	EGE DENIZI
002179	19831207140530	1983.12.07	14:05:30.20	40.0700	29.3700	0008	3.9	0.0	0.0		0.0	3.9	Ke	KIRAN-INEGOL (BURSA) [North East  1.2 km]
002180	19831202122944	1983.12.02	12:29:44.00	40.3600	25.3900	0006	3.7	0.0	0.0		0.0	3.7	Ke	EGE DENIZI
002181	19831129203053	1983.11.29	20:30:53.80	39.4300	28.1800	0009	3.5	0.0	0.0		0.0	3.5	Ke	OZGOREN-BIGADIC (BALIKESIR) [North West  0.3 km]
002182	19831129180118	1983.11.29	18:01:18.90	40.2200	27.5300	0007	3.5	0.0	0.0		0.0	3.5	Ke	GELGEC-GONEN (BALIKESIR) [North West  3.0 km]
002183	19831128135352	1983.11.28	13:53:52.80	40.1100	29.4000	0010	3.5	0.0	0.0		0.0	3.5	Ke	AKINCILAR-INEGOL (BURSA) [South East  0.4 km]
002184	19831126025748	1983.11.26	02:57:48.60	40.8100	28.4400	0010	3.5	0.0	0.0		0.0	3.5	Ke	MARMARA DENIZI
002185	19831123082145	1983.11.23	08:21:45.50	40.1100	29.2900	0002	3.7	0.0	0.0		0.0	3.7	Ke	ALACAM-KESTEL (BURSA) [South 1.8 km]
002186	19831119170817	1983.11.19	17:08:17.00	40.1900	29.4000	0012	3.5	0.0	0.0		0.0	3.5	Ke	YAGMURLU-KESTEL (BURSA) [North West  0.6 km]
002187	19831116051828	1983.11.16	05:18:28.00	40.1000	29.3800	0006	3.5	0.0	0.0		0.0	3.5	Ke	ESENKOY-INEGOL (BURSA) [North East  1.0 km]
002188	19831116044522	1983.11.16	04:45:22.40	40.6900	30.4800	0023	3.6	0.0	0.0		0.0	3.6	Ke	YAZILI-ERENLER (SAKARYA) [West 0.5 km]
002189	19831115105911	1983.11.15	10:59:11.80	40.1200	29.2800	0007	4.4	0.0	0.0		0.0	4.4	Ke	ALACAM-KESTEL (BURSA) [South West  1.2 km]
002190	19831114030714	1983.11.14	03:07:14.40	40.1000	29.4400	0014	3.5	0.0	0.0		0.0	3.5	Ke	EDEBEY-INEGOL (BURSA) [North 1.8 km]
002191	19831113014921	1983.11.13	01:49:21.70	40.4900	26.3900	0010	3.5	0.0	0.0		0.0	3.5	Ke	SAROS KÖRFEZI (EGE DENIZI)
002192	19831107060342	1983.11.07	06:03:42.10	39.3000	29.2500	0010	3.5	0.0	0.0		0.0	3.5	Ke	IGDEKOY-EMET (KÜTAHYA) [North West  2.0 km]
002193	19831107024447	1983.11.07	02:44:47.50	39.0500	29.7300	0003	3.5	0.0	0.0		0.0	3.5	Ke	TOKUL-ASLANAPA (KÜTAHYA) [South West  3.5 km]
002194	19831106051704	1983.11.06	05:17:04.00	39.3300	29.3200	0014	4.6	0.0	0.0		0.0	4.6	Ke	BAHATLAR-EMET (KÜTAHYA) [North West  1.0 km]
002195	19831105051146	1983.11.05	05:11:46.20	39.3200	29.1400	0010	3.8	0.0	0.0		0.0	3.8	Ke	YENICE-EMET (KÜTAHYA) [North West  3.9 km]
002196	19831103184617	1983.11.03	18:46:17.80	40.1600	29.2800	0014	4.0	0.0	0.0		0.0	4.0	Ke	GOZEDE-KESTEL (BURSA) [North West  0.7 km]
002197	19831103012041	1983.11.03	01:20:41.00	40.1300	29.3700	0008	3.7	0.0	0.0		0.0	3.7	Ke	KOZLUOREN-KESTEL (BURSA) [North East  1.3 km]
002198	19831102225308	1983.11.02	22:53:08.80	40.1000	29.3600	0004	4.6	0.0	0.0		0.0	4.6	Ke	ESENKOY-INEGOL (BURSA) [North West  1.3 km]
002199	19831030211904	1983.10.30	21:19:04.30	40.2600	28.9500	0010	3.5	0.0	0.0		0.0	3.5	Ke	DOGANKOY-NILUFER (BURSA) [North East  2.1 km]
002200	19831028152703	1983.10.28	15:27:03.40	40.2400	25.3300	0010	3.5	0.0	3.5		0.0	0.0	Ke	EGE DENIZI
002201	19831028035639	1983.10.28	03:56:39.30	40.4200	28.7900	0009	3.7	0.0	0.0		0.0	3.7	Ke	ZEYTINBAGI-MUDANYA (BURSA) [North 3.1 km]
002202	19831027084010	1983.10.27	08:40:10.00	40.1600	29.3000	0018	4.3	0.0	0.0		0.0	4.3	Ke	GOZEDE-KESTEL (BURSA) [North East  1.4 km]
002203	19831025215149	1983.10.25	21:51:49.00	39.1000	25.6600	0012	3.5	0.0	3.5		0.0	0.0	Ke	EGE DENIZI
002204	19831025165314	1983.10.25	16:53:14.00	40.2000	29.5000	0010	3.6	0.0	0.0		0.0	3.6	Ke	SUNGURPASA-INEGOL (BURSA) [North 1.8 km]
002205	19831023211124	1983.10.23	21:11:24.60	40.2400	29.4200	0010	3.5	0.0	0.0		0.0	3.5	Ke	MARMARACIK-YENISEHIR (BURSA) [West 2.0 km]
002206	19831023195039	1983.10.23	19:50:39.00	40.1700	29.2600	0007	3.7	0.0	0.0		0.0	3.7	Ke	BURHANIYE-KESTEL (BURSA) [East 1.6 km]
002207	19831022082628	1983.10.22	08:26:28.00	39.4300	27.9200	0006	3.5	0.0	0.0		0.0	3.5	Ke	BAYAT- (BALIKESIR) [South East  1.8 km]
002208	19831022013223	1983.10.22	01:32:23.00	40.2000	29.4700	0008	3.5	0.0	0.0		0.0	3.5	Ke	SUNGURPASA-INEGOL (BURSA) [North West  3.0 km]
002209	19831021210708	1983.10.21	21:07:08.30	40.3100	29.3400	0010	3.5	0.0	0.0		0.0	3.5	Ke	FINDICAK-GEMLIK (BURSA) [South 3.4 km]
002210	19831021203449	1983.10.21	20:34:49.30	40.1400	29.3500	0012	4.9	0.0	0.0		4.9	4.9	Ke	SEVKETIYE-KESTEL (BURSA) [North East  1.4 km]
002211	19831020013223	1983.10.20	01:32:23.10	40.1900	29.3000	0000	3.5	0.0	0.0		0.0	3.5	Ke	AKSU-KESTEL (BURSA) [North West  2.8 km]
002212	19831011051403	1983.10.11	05:14:03.00	40.2500	25.2800	0010	4.0	0.0	4.0		0.0	0.0	Ke	EGE DENIZI
002213	19831011050821	1983.10.11	05:08:21.60	40.2700	25.2900	0010	4.2	0.0	4.2		0.0	0.0	Ke	EGE DENIZI
002214	19831011044344	1983.10.11	04:43:44.90	40.2500	25.2800	0042	4.3	0.0	4.3		0.0	0.0	Ke	EGE DENIZI
002215	19831010101657	1983.10.10	10:16:57.90	40.2600	25.2900	0004	5.4	0.0	5.4		5.1	4.9	Ke	EGE DENIZI
002216	19831006223750	1983.10.06	22:37:50.50	41.0000	27.7500	0010	3.5	0.0	0.0		0.0	3.5	Ke	YENICE-CORLU (TEKIRDAG) [South East  4.8 km]
002217	19830924054600	1983.09.24	05:46:00.20	39.4900	25.9900	0010	4.0	0.0	0.0		0.0	4.0	Ke	GÜLPINAR AÇIKLARI-ÇANAKKALE (EGE DENIZI)
002218	19830923115057	1983.09.23	11:50:57.30	39.8700	26.6500	0000	3.7	0.0	0.0		0.0	3.7	Ke	CIFTLIK-BAYRAMIC (ÇANAKKALE) [North 1.7 km]
002219	19830923110447	1983.09.23	11:04:47.10	40.3800	25.8300	0010	3.9	0.0	0.0		0.0	3.9	Ke	KALEKOY-GOKCEADA (ÇANAKKALE) [North West  17.4 km]
002220	19830922100357	1983.09.22	10:03:57.00	39.7000	25.8000	0010	3.8	0.0	3.8		0.0	0.0	Ke	EGE DENIZI
002221	19830921235822	1983.09.21	23:58:22.60	39.3200	25.5900	0010	3.7	0.0	3.3		0.0	3.7	Ke	EGE DENIZI
002222	19830921053027	1983.09.21	05:30:27.00	39.3600	25.5700	0001	3.8	0.0	3.4		0.0	3.8	Ke	EGE DENIZI
002223	19830920223446	1983.09.20	22:34:46.00	39.2900	25.5600	0007	3.5	0.0	3.5		0.0	3.5	Ke	EGE DENIZI
002224	19830911150824	1983.09.11	15:08:24.00	40.2900	25.1900	0014	3.7	0.0	3.7		0.0	0.0	Ke	EGE DENIZI
002225	19830911123959	1983.09.11	12:39:59.00	39.2500	25.4900	0005	3.5	0.0	0.0		0.0	3.5	Ke	EGE DENIZI
002226	19830910173057	1983.09.10	17:30:57.60	40.3200	25.3200	0006	3.9	0.0	3.9		0.0	3.8	Ke	EGE DENIZI
002227	19830903032809	1983.09.03	03:28:09.10	39.0900	25.5400	0022	4.5	0.0	4.2		0.0	4.5	Ke	EGE DENIZI
002228	19830806235407	1983.08.06	23:54:07.20	40.2100	25.0000	0013	3.8	0.0	3.5		0.0	3.8	Ke	EGE DENIZI
002229	19830730102048	1983.07.30	10:20:48.30	40.3100	27.4000	0010	3.6	0.0	0.0		0.0	3.6	Ke	BOZLAR-BIGA (ÇANAKKALE) [East 1.3 km]
002230	19830727183015	1983.07.27	18:30:15.80	39.5300	26.2000	0010	3.5	0.0	0.0		0.0	3.5	Ke	YUKARIKOY-AYVACIK (ÇANAKKALE) [South East  1.8 km]
002231	19830723170913	1983.07.23	17:09:13.60	40.2800	27.3800	0014	3.7	0.0	0.0		0.0	3.7	Ke	SIGIRCIK-BIGA (ÇANAKKALE) [South West  2.2 km]
002232	19830713035039	1983.07.13	03:50:39.40	39.4200	25.7300	0010	3.6	0.0	3.6		0.0	0.0	Ke	EGE DENIZI
